epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map
0,0,0.497001975774765,0.01811673864722252,,0.691116458511285,0.015496394596993923,,,,
0,282,,,0.18587788939476013,,,,,,
1,565,,,0.06016102060675621,,,,,,
2,848,,,0.059438347816467285,,,,,,
3,1131,,,0.059111546725034714,,,,,,
4,1414,,,0.05870623141527176,,,,,,
5,1697,,,0.05825553089380264,,,,,,
6,1980,,,0.057469043880701065,,,,,,
7,2263,,,0.05693616345524788,,,,,,
8,2546,,,0.0565812885761261,,,,,,
9,9,0.6530922651290894,0.0023418450728058815,,0.05531663771040215,0.02423606812953949,,,,
9,2829,,,,,,0.2912070155143738,0.002182738156989217,0.05464288592338562,0.053647883236408234
9,2829,,,0.0563032440841198,,,,,,
10,3112,,,0.05601562559604645,,,,,,
11,3395,,,0.05555020272731781,,,,,,
12,3678,,,0.05427714064717293,,,,,,
13,3961,,,0.05322542041540146,,,,,,
14,4244,,,0.052746836096048355,,,,,,
15,4527,,,0.0524788498878479,,,,,,
16,4810,,,0.05219542607665062,,,,,,
17,5093,,,0.05201937258243561,,,,,,
18,5376,,,0.051866672933101654,,,,,,
19,19,0.7437940239906311,0.006365147419273853,,0.05105362656182384,0.038713764399290085,,,,
19,5659,,,,,,0.3340025842189789,0.006542688701301813,0.05025588348507881,0.07694800198078156
19,5659,,,0.05170324817299843,,,,,,
20,5942,,,0.05162665247917175,,,,,,
21,6225,,,0.051558226346969604,,,,,,
22,6508,,,0.05134677141904831,,,,,,
23,6791,,,0.05125827714800835,,,,,,
24,7074,,,0.051166780292987823,,,,,,
25,7357,,,0.05105692893266678,,,,,,
26,7640,,,0.050941482186317444,,,,,,
27,7923,,,0.050952065736055374,,,,,,
28,8206,,,0.050783589482307434,,,,,,
29,29,0.7556551098823547,0.008381281048059464,,0.0500475786478489,0.04243448004126549,,,,
29,8489,,,,,,0.3396795094013214,0.00852098036557436,0.049288637936115265,0.08197998255491257
29,8489,,,0.050724852830171585,,,,,,
30,8772,,,0.05067538097500801,,,,,,
31,9055,,,0.05059560388326645,,,,,,
32,9338,,,0.05049652233719826,,,,,,
33,9621,,,0.05046442151069641,,,,,,
34,9904,,,0.050295282155275345,,,,,,
35,10187,,,0.050264257937669754,,,,,,
36,10470,,,0.050122685730457306,,,,,,
37,10753,,,0.05010441318154335,,,,,,
38,11036,,,0.050121698528528214,,,,,,
39,39,0.7714653015136719,0.010495618917047977,,0.049441002430770514,0.04561387002468109,,,,
39,11319,,,,,,0.3458925783634186,0.010494737885892391,0.04864945262670517,0.08736546337604523
39,11319,,,0.050037041306495667,,,,,,
40,11602,,,0.04996141046285629,,,,,,
41,11885,,,0.049882061779499054,,,,,,
42,12168,,,0.04981670528650284,,,,,,
43,12451,,,0.04973825439810753,,,,,,
44,12734,,,0.049694061279296875,,,,,,
45,13017,,,0.04974588006734848,,,,,,
46,13300,,,0.0496942475438118,,,,,,
47,13583,,,0.04955238476395607,,,,,,
48,13866,,,0.04943745210766792,,,,,,
49,49,0.7650440335273743,0.010083205066621304,,0.05102018813168977,0.04712938144803047,,,,
49,14149,,,,,,0.34479841589927673,0.01014767773449421,0.05024997517466545,0.08838322758674622
49,14149,,,0.049406521022319794,,,,,,
50,14432,,,0.04948706552386284,,,,,,
51,14715,,,0.049334071576595306,,,,,,
52,14998,,,0.049257196485996246,,,,,,
53,15281,,,0.04921811446547508,,,,,,
54,15564,,,0.04918312653899193,,,,,,
55,15847,,,0.049245670437812805,,,,,,
56,16130,,,0.049130138009786606,,,,,,
57,16413,,,0.04906945303082466,,,,,,
58,16696,,,0.04894658178091049,,,,,,
59,59,0.7841007709503174,0.010523519478738308,,0.048651745103294335,0.05114666372537613,,,,
59,16979,,,,,,0.3522976040840149,0.010558871552348137,0.047893933951854706,0.0926319807767868
59,16979,,,0.04898325726389885,,,,,,
60,17262,,,0.04886578023433685,,,,,,
61,17545,,,0.048786476254463196,,,,,,
62,17828,,,0.0488528273999691,,,,,,
63,18111,,,0.048873208463191986,,,,,,
64,18394,,,0.04883338138461113,,,,,,
65,18677,,,0.04872084781527519,,,,,,
66,18960,,,0.048778750002384186,,,,,,
67,19243,,,0.048712246119976044,,,,,,
68,19526,,,0.048649389296770096,,,,,,
69,69,0.7935791015625,0.011793559417128563,,0.0481382843864716,0.05313051491975784,,,,
69,19809,,,,,,0.35551515221595764,0.011563081294298172,0.04743512347340584,0.09580851346254349
69,19809,,,0.04867023974657059,,,,,,
70,20092,,,0.04866093769669533,,,,,,
71,20375,,,0.04863111674785614,,,,,,
72,20658,,,0.04859789088368416,,,,,,
73,20941,,,0.048441819846630096,,,,,,
74,21224,,,0.048556528985500336,,,,,,
75,21507,,,0.04848354309797287,,,,,,
76,21790,,,0.04850565269589424,,,,,,
77,22073,,,0.04841267317533493,,,,,,
78,22356,,,0.048540737479925156,,,,,,
79,79,0.7947066426277161,0.01221503596752882,,0.04812173765551359,0.05381474271416664,,,,
79,22639,,,,,,0.35630443692207336,0.01211630366742611,0.04748959839344025,0.09649019688367844
79,22639,,,0.04857274889945984,,,,,,
80,22922,,,0.048383332788944244,,,,,,
81,23205,,,0.04843902960419655,,,,,,
82,23488,,,0.04832768067717552,,,,,,
83,23771,,,0.048369474709033966,,,,,,
84,24054,,,0.04835953563451767,,,,,,
85,24337,,,0.04841062054038048,,,,,,
86,24620,,,0.04834119603037834,,,,,,
87,24903,,,0.04831356927752495,,,,,,
88,25186,,,0.048215601593256,,,,,,
89,89,0.7972849607467651,0.011258280836045742,,0.0477246380180733,0.055571287870407104,,,,
89,25469,,,,,,0.35810938477516174,0.011328449472784996,0.04701858013868332,0.09836779534816742
89,25469,,,0.04825138300657272,,,,,,
90,25752,,,0.04825877025723457,,,,,,
91,26035,,,0.048184916377067566,,,,,,
92,26318,,,0.04823535308241844,,,,,,
93,26601,,,0.04820255935192108,,,,,,
94,26884,,,0.04812785983085632,,,,,,
95,27167,,,0.04818844422698021,,,,,,
96,27450,,,0.048004139214754105,,,,,,
97,27733,,,0.04816868528723717,,,,,,
98,28016,,,0.04797019436955452,,,,,,
99,99,0.7982693910598755,0.011982310563325882,,0.04821081340186229,0.05520177260041237,,,,
99,28299,,,,,,0.3570770025253296,0.011922181583940983,0.047539934515953064,0.09901602566242218
99,28299,,,0.048079706728458405,,,,,,
100,28582,,,0.04802675172686577,,,,,,
101,28865,,,0.04821480065584183,,,,,,
102,29148,,,0.04798927903175354,,,,,,
103,29431,,,0.048009324818849564,,,,,,
104,29714,,,0.0479140505194664,,,,,,
105,29997,,,0.04798681661486626,,,,,,
106,30280,,,0.04801901802420616,,,,,,
107,30563,,,0.0479109026491642,,,,,,
108,30846,,,0.04789997264742851,,,,,,
109,109,0.8056393265724182,0.013300435617566109,,0.04718076130923103,0.05791756510734558,,,,
109,31129,,,,,,0.36061805486679077,0.01343501079827547,0.04666852951049805,0.10252688080072403
109,31129,,,0.04790433123707771,,,,,,
110,31412,,,0.04788155108690262,,,,,,
111,31695,,,0.047910258173942566,,,,,,
112,31978,,,0.047875791788101196,,,,,,
113,32261,,,0.047895174473524094,,,,,,
114,32544,,,0.04788754880428314,,,,,,
115,32827,,,0.04786696657538414,,,,,,
116,33110,,,0.0478794127702713,,,,,,
117,33393,,,0.04776399955153465,,,,,,
118,33676,,,0.047863319516181946,,,,,,
119,119,0.8082573413848877,0.01358348410576582,,0.04719524455674568,0.05881587788462639,,,,
119,33959,,,,,,0.3612094521522522,0.013851973228156567,0.046622805297374725,0.1036679670214653
119,33959,,,0.04776081070303917,,,,,,
120,34242,,,0.0477728433907032,,,,,,
121,34525,,,0.047893062233924866,,,,,,
122,34808,,,0.047728292644023895,,,,,,
123,35091,,,0.04778563976287842,,,,,,
124,35374,,,0.047747448086738586,,,,,,
125,35657,,,0.0477386936545372,,,,,,
126,35940,,,0.047628238797187805,,,,,,
127,36223,,,0.047685183584690094,,,,,,
128,36506,,,0.04766179993748665,,,,,,
129,129,0.7990815043449402,0.013761195354163647,,0.04805093173077561,0.05664737522602081,,,,
129,36789,,,,,,0.3568384349346161,0.013691488653421402,0.04765293002128601,0.10128145664930344
129,36789,,,0.0475972443819046,,,,,,
130,37072,,,0.0476175919175148,,,,,,
131,37355,,,0.0475725457072258,,,,,,
132,37638,,,0.04760633036494255,,,,,,
133,37921,,,0.04761216789484024,,,,,,
134,38204,,,0.04758976772427559,,,,,,
135,38487,,,0.047606512904167175,,,,,,
136,38770,,,0.04741562902927399,,,,,,
137,39053,,,0.04753745719790459,,,,,,
138,39336,,,0.04754539206624031,,,,,,
139,139,0.8097785711288452,0.013490535318851471,,0.04722186710492759,0.05973809212446213,,,,
139,39619,,,,,,0.3618108928203583,0.013836330734193325,0.04675617069005966,0.10709727555513382
139,39619,,,0.047439996153116226,,,,,,
140,39902,,,0.04746053367853165,,,,,,
141,40185,,,0.04754233360290527,,,,,,
142,40468,,,0.04752171412110329,,,,,,
143,40751,,,0.047621965408325195,,,,,,
144,41034,,,0.0474681481719017,,,,,,
145,41317,,,0.047379784286022186,,,,,,
146,41600,,,0.04740931838750839,,,,,,
147,41883,,,0.04734373092651367,,,,,,
148,42166,,,0.047333650290966034,,,,,,
149,149,0.8180959820747375,0.013759657740592957,,0.04674067760109479,0.062454208731651306,,,,
149,42449,,,,,,0.3643242120742798,0.013798232190310955,0.04626281559467316,0.11071270704269409
149,42449,,,0.04747086763381958,,,,,,
150,42732,,,0.04746755212545395,,,,,,
151,43015,,,0.04747507721185684,,,,,,
152,43298,,,0.04731682315468788,,,,,,
153,43581,,,0.047240667045116425,,,,,,
154,43864,,,0.047312524169683456,,,,,,
155,44147,,,0.04735167697072029,,,,,,
156,44430,,,0.04717772454023361,,,,,,
