epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_ih_l0,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_ih_l0
0,0,0.5122848153114319,0.019010210409760475,,,0.008155085906633231,0.017404185608029366,,,,,,,,,,,,
0,0,,,,,,,,,,,0.19697335362434387,2.592827320098877,0.3218342661857605,3.332540273666382,0.1708512306213379,0.2736086845397949,1.9805048704147339,1.853712558746338
0,0,,,,,,,,,,,,,,,,,,
0,9,,,0.011795570142567158,,,,,,,,,,,,,,,
0,19,,,0.004566527437418699,,,,,,,,,,,,,,,
0,29,,,0.010937930084764957,,,,,,,,,,,,,,,
0,39,,,0.008431176654994488,,,,,,,,,,,,,,,
0,49,,,0.010234910063445568,,,,,,,,,,,,,,,
0,59,,,0.008206907659769058,,,,,,,,,,,,,,,
0,69,,,0.010902361944317818,,,,,,,,,,,,,,,
0,79,,,0.008898770436644554,,,,,,,,,,,,,,,
0,89,,,0.00794726237654686,,,,,,,,,,,,,,,
0,99,,,0.009081974625587463,,,,,,,,,,,,,,,
0,109,,,0.006861157715320587,,,,,,,,,,,,,,,
0,119,,,0.01001140009611845,,,,,,,,,,,,,,,
0,129,,,0.007945924066007137,,,,,,,,,,,,,,,
0,139,,,0.010088724084198475,,,,,,,,,,,,,,,
0,149,,,0.006022811401635408,,,,,,,,,,,,,,,
0,159,,,0.007860072888433933,,,,,,,,,,,,,,,
0,169,,,0.007139174733310938,,,,,,,,,,,,,,,
0,179,,,0.006781450472772121,,,,,,,,,,,,,,,
0,189,,,0.008818118833005428,,,,,,,,,,,,,,,
0,199,,,0.006167920306324959,,,,,,,,,,,,,,,
0,209,,,0.006389562971889973,,,,,,,,,,,,,,,
0,219,,,0.006983585190027952,,,,,,,,,,,,,,,
0,229,,,0.006261100992560387,,,,,,,,,,,,,,,
0,239,,,0.007303149439394474,,,,,,,,,,,,,,,
0,249,,,0.005453992169350386,,,,,,,,,,,,,,,
0,259,,,0.012202213518321514,,,,,,,,,,,,,,,
0,269,,,0.008466056548058987,,,,,,,,,,,,,,,
0,279,,,0.005846526939421892,,,,,,,,,,,,,,,
0,282,,,,0.008045627735555172,,,,,,,,,,,,,,
1,289,,,0.005446237046271563,,,,,,,,,,,,,,,
1,299,,,0.009980708360671997,,,,,,,,,,,,,,,
1,309,,,0.013540043495595455,,,,,,,,,,,,,,,
1,319,,,0.007724935654550791,,,,,,,,,,,,,,,
1,329,,,0.008952093310654163,,,,,,,,,,,,,,,
1,339,,,0.006227696314454079,,,,,,,,,,,,,,,
1,349,,,0.011866869404911995,,,,,,,,,,,,,,,
1,359,,,0.0077673159539699554,,,,,,,,,,,,,,,
1,369,,,0.01025441661477089,,,,,,,,,,,,,,,
1,379,,,0.00816838163882494,,,,,,,,,,,,,,,
1,389,,,0.007552925031632185,,,,,,,,,,,,,,,
1,399,,,0.006435350049287081,,,,,,,,,,,,,,,
1,409,,,0.005657881498336792,,,,,,,,,,,,,,,
1,419,,,0.008699118159711361,,,,,,,,,,,,,,,
1,429,,,0.0070655457675457,,,,,,,,,,,,,,,
1,439,,,0.009246869012713432,,,,,,,,,,,,,,,
1,449,,,0.007861602120101452,,,,,,,,,,,,,,,
1,459,,,0.005883547943085432,,,,,,,,,,,,,,,
1,469,,,0.009613951668143272,,,,,,,,,,,,,,,
1,479,,,0.006197846960276365,,,,,,,,,,,,,,,
1,489,,,0.009354446083307266,,,,,,,,,,,,,,,
1,499,,,0.008000665344297886,,,,,,,,,,,,,,,
1,509,,,0.008712469600141048,,,,,,,,,,,,,,,
1,519,,,0.008413194678723812,,,,,,,,,,,,,,,
1,529,,,0.008791940286755562,,,,,,,,,,,,,,,
1,539,,,0.0056987605057656765,,,,,,,,,,,,,,,
1,549,,,0.005452124401926994,,,,,,,,,,,,,,,
1,559,,,0.008547363802790642,,,,,,,,,,,,,,,
1,565,,,,0.008023540489375591,,,,,,,,,,,,,,
2,569,,,0.011198291555047035,,,,,,,,,,,,,,,
2,579,,,0.0065376353450119495,,,,,,,,,,,,,,,
2,589,,,0.005671096965670586,,,,,,,,,,,,,,,
2,599,,,0.007522245403379202,,,,,,,,,,,,,,,
2,609,,,0.006964217405766249,,,,,,,,,,,,,,,
2,619,,,0.008556627668440342,,,,,,,,,,,,,,,
2,629,,,0.010323850437998772,,,,,,,,,,,,,,,
2,639,,,0.004908056929707527,,,,,,,,,,,,,,,
2,649,,,0.009714217856526375,,,,,,,,,,,,,,,
2,659,,,0.007537519559264183,,,,,,,,,,,,,,,
2,669,,,0.0076487110927701,,,,,,,,,,,,,,,
2,679,,,0.0051119327545166016,,,,,,,,,,,,,,,
2,689,,,0.009859762154519558,,,,,,,,,,,,,,,
2,699,,,0.0051903072744607925,,,,,,,,,,,,,,,
2,709,,,0.007752710022032261,,,,,,,,,,,,,,,
2,719,,,0.006972277071326971,,,,,,,,,,,,,,,
2,729,,,0.006842020433396101,,,,,,,,,,,,,,,
2,739,,,0.007505081593990326,,,,,,,,,,,,,,,
2,749,,,0.009265073575079441,,,,,,,,,,,,,,,
2,759,,,0.00895103719085455,,,,,,,,,,,,,,,
2,769,,,0.008213593624532223,,,,,,,,,,,,,,,
2,779,,,0.009169484488666058,,,,,,,,,,,,,,,
2,789,,,0.011587402783334255,,,,,,,,,,,,,,,
2,799,,,0.00794162880629301,,,,,,,,,,,,,,,
2,809,,,0.012180106714367867,,,,,,,,,,,,,,,
2,819,,,0.004094636533409357,,,,,,,,,,,,,,,
2,829,,,0.01178846787661314,,,,,,,,,,,,,,,
2,839,,,0.007107134442776442,,,,,,,,,,,,,,,
2,848,,,,0.008049311116337776,,,,,,,,,,,,,,
3,849,,,0.005604215897619724,,,,,,,,,,,,,,,
3,859,,,0.010250245220959187,,,,,,,,,,,,,,,
3,869,,,0.010375930927693844,,,,,,,,,,,,,,,
3,879,,,0.00832220260053873,,,,,,,,,,,,,,,
3,889,,,0.009002409875392914,,,,,,,,,,,,,,,
3,899,,,0.007880168035626411,,,,,,,,,,,,,,,
3,909,,,0.005228270310908556,,,,,,,,,,,,,,,
3,919,,,0.007396970875561237,,,,,,,,,,,,,,,
3,929,,,0.010711912997066975,,,,,,,,,,,,,,,
3,939,,,0.00662538968026638,,,,,,,,,,,,,,,
3,949,,,0.008455379866063595,,,,,,,,,,,,,,,
3,959,,,0.011102430522441864,,,,,,,,,,,,,,,
3,969,,,0.0060760281048715115,,,,,,,,,,,,,,,
3,979,,,0.007492909207940102,,,,,,,,,,,,,,,
3,989,,,0.0038305192720144987,,,,,,,,,,,,,,,
3,999,,,0.0072477953508496284,,,,,,,,,,,,,,,
3,1009,,,0.00634195189923048,,,,,,,,,,,,,,,
3,1019,,,0.00849990826100111,,,,,,,,,,,,,,,
3,1029,,,0.005140899680554867,,,,,,,,,,,,,,,
3,1039,,,0.010911502875387669,,,,,,,,,,,,,,,
3,1049,,,0.006697128992527723,,,,,,,,,,,,,,,
3,1059,,,0.009111776947975159,,,,,,,,,,,,,,,
3,1069,,,0.007557667326182127,,,,,,,,,,,,,,,
3,1079,,,0.007416955195367336,,,,,,,,,,,,,,,
3,1089,,,0.008438450284302235,,,,,,,,,,,,,,,
3,1099,,,0.008928745053708553,,,,,,,,,,,,,,,
3,1109,,,0.010708961635828018,,,,,,,,,,,,,,,
3,1119,,,0.008595453575253487,,,,,,,,,,,,,,,
3,1129,,,0.007890632376074791,,,,,,,,,,,,,,,
3,1131,,,,0.008076511323451996,,,,,,,,,,,,,,
4,1139,,,0.007528455462306738,,,,,,,,,,,,,,,
4,1149,,,0.008779951371252537,,,,,,,,,,,,,,,
4,1159,,,0.0050954255275428295,,,,,,,,,,,,,,,
4,1169,,,0.0070227026008069515,,,,,,,,,,,,,,,
4,1179,,,0.007233018521219492,,,,,,,,,,,,,,,
4,1189,,,0.0076487138867378235,,,,,,,,,,,,,,,
4,1199,,,0.0094934506341815,,,,,,,,,,,,,,,
4,1209,,,0.007254315540194511,,,,,,,,,,,,,,,
4,1219,,,0.008521843701601028,,,,,,,,,,,,,,,
4,1229,,,0.007817773148417473,,,,,,,,,,,,,,,
4,1239,,,0.009227068163454533,,,,,,,,,,,,,,,
4,1249,,,0.0070768604055047035,,,,,,,,,,,,,,,
4,1259,,,0.0046260301023721695,,,,,,,,,,,,,,,
4,1269,,,0.00822713878005743,,,,,,,,,,,,,,,
4,1279,,,0.007341730408370495,,,,,,,,,,,,,,,
4,1289,,,0.006562074180692434,,,,,,,,,,,,,,,
4,1299,,,0.008848612196743488,,,,,,,,,,,,,,,
4,1309,,,0.007829244248569012,,,,,,,,,,,,,,,
4,1319,,,0.006998150143772364,,,,,,,,,,,,,,,
4,1329,,,0.010591046884655952,,,,,,,,,,,,,,,
4,1339,,,0.007404002360999584,,,,,,,,,,,,,,,
4,1349,,,0.011682877317070961,,,,,,,,,,,,,,,
4,1359,,,0.00766285415738821,,,,,,,,,,,,,,,
4,1369,,,0.0064422329887747765,,,,,,,,,,,,,,,
4,1379,,,0.008537055924534798,,,,,,,,,,,,,,,
4,1389,,,0.005966696422547102,,,,,,,,,,,,,,,
4,1399,,,0.006622199900448322,,,,,,,,,,,,,,,
4,1409,,,0.008118144236505032,,,,,,,,,,,,,,,
4,1414,,,,0.007995329797267914,,,,,,,,,,,,,,
5,1419,,,0.0098799467086792,,,,,,,,,,,,,,,
5,1429,,,0.009091979824006557,,,,,,,,,,,,,,,
5,1439,,,0.00762783270329237,,,,,,,,,,,,,,,
5,1449,,,0.009950663894414902,,,,,,,,,,,,,,,
5,1459,,,0.01019817404448986,,,,,,,,,,,,,,,
5,1469,,,0.005924561992287636,,,,,,,,,,,,,,,
5,1479,,,0.0048408787697553635,,,,,,,,,,,,,,,
5,1489,,,0.008020750246942043,,,,,,,,,,,,,,,
5,1499,,,0.007052815984934568,,,,,,,,,,,,,,,
5,1509,,,0.007111813873052597,,,,,,,,,,,,,,,
5,1519,,,0.011014559306204319,,,,,,,,,,,,,,,
5,1529,,,0.008682599291205406,,,,,,,,,,,,,,,
5,1539,,,0.00993476714938879,,,,,,,,,,,,,,,
5,1549,,,0.007976552471518517,,,,,,,,,,,,,,,
5,1559,,,0.005112477578222752,,,,,,,,,,,,,,,
5,1569,,,0.006649286486208439,,,,,,,,,,,,,,,
5,1579,,,0.008136161603033543,,,,,,,,,,,,,,,
5,1589,,,0.006394610740244389,,,,,,,,,,,,,,,
5,1599,,,0.0061814687214791775,,,,,,,,,,,,,,,
5,1609,,,0.01208407897502184,,,,,,,,,,,,,,,
